date,Open,High,Low,Close,Volume,return_1d,rsi_14,vol_ma5,pos,neg,neu,count,pos_lag1,neg_lag1,pos_3d,neg_3d,close_t+1,target_up
2010-01-28,6.152022568121193,6.169133623355006,5.964996982868184,5.98270845413208,1173502400.0,-0.04132225279603696,40.97577923938493,1342129600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.765663146972656,0
2010-01-29,6.03644475859432,6.070067253939074,5.711326699843136,5.765663146972656,1245952400.0,-0.03627877053068118,34.94149306014674,1414966560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.845818519592285,1
2010-02-01,5.774971010519186,5.883944147056317,5.742849545116226,5.845818519592285,749876400.0,0.01390219486924349,38.773523903219,1351801920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.879740238189697,1
2010-02-02,5.881241679262661,5.89354980859224,5.805290645295953,5.879740238189697,698342400.0,0.0058027320697218165,41.33504109220866,1118048400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.980907440185547,1
2010-02-03,5.859025786989696,6.010027217972776,5.836510585791934,5.980907440185547,615328000.0,0.017206066577355683,41.914243185265896,896600320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.765364170074463,0
2010-02-04,5.905857530236009,5.955090849120654,5.750954183584234,5.765364170074463,757652000.0,-0.03603855640079878,38.23138890647402,813430240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86773157119751,1
2010-02-05,5.782775102281272,5.883942805064995,5.729338873749076,5.86773157119751,850306800.0,0.017755582839743544,43.258221902723896,734301120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.827503681182861,0
2010-02-08,5.874635531155502,5.940379473765587,5.823901185519468,5.827503681182861,478270800.0,-0.006855782260407395,34.142329075853,679980000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.889647006988525,1
2010-02-09,5.896551391264354,5.928973058747912,5.846417849802574,5.889647006988525,632886800.0,0.010663798635825117,38.19233664346142,666888880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.857525825500488,0
2010-02-10,5.880641046196647,5.901956220835925,5.831708732065642,5.857525825500488,370361600.0,-0.005453838141729506,39.74353199984304,617895600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9640960693359375,1
2010-02-11,5.850320035193965,5.996518134753807,5.825703378312862,5.9640960693359375,550345600.0,0.018193730085064308,51.54485743112399,576434320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.015429973602295,1
2010-02-12,5.947283965157674,6.053255377136795,5.868931687103398,6.015429973602295,655468800.0,0.008607155832094593,47.8760207813661,537466720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.106091022491455,1
2010-02-16,6.062261457658367,6.114796653373146,6.049653122914106,6.106091022491455,543737600.0,0.015071416222449674,48.07763680250597,550560080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.080574989318848,0
2010-02-17,6.129807503174255,6.133409999547613,6.029840232872504,6.080574989318848,436396800.0,-0.004178783624191107,45.17017577075183,511262080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.091981887817383,1
2010-02-18,6.052955245898117,6.120801457022376,6.031641278030102,6.091981887817383,422825200.0,0.0018759572110487177,55.122411326311685,521754800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.054156303405762,0
2010-02-19,6.059860656451437,6.100087327665818,6.037345055528109,6.054156303405762,415469600.0,-0.0062090769651275135,64.99946194509744,494779600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01663064956665,0
2010-02-22,6.074269781958263,6.079072708981117,5.979706269273444,6.01663064956665,390563600.0,-0.006198329206994702,59.44410699908301,441798560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.915763378143311,0
2010-02-23,6.0040225261519184,6.0439493885588895,5.87523650054763,5.915763378143311,575094800.0,-0.01676474380733406,52.243078722375785,448070000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.023838043212891,1
2010-02-24,5.950888679926919,6.047253472561512,5.939180564440741,6.023838043212891,460566400.0,0.01826892966491478,52.537956973310486,452903920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0640645027160645,1
2010-02-25,5.925371576991525,6.08988159583449,5.91066178196193,6.0640645027160645,665126000.0,0.006677878657195491,68.01922347941566,501364080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.142715930938721,1
2010-02-26,6.075470936494723,6.159226971524314,6.064063432341047,6.142715930938721,507460800.0,0.012970084369555934,66.91012495517558,519762320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.273905277252197,1
2010-03-01,6.176639467181527,6.289215086984138,6.167633626019473,6.273905277252197,550093600.0,0.021356896165867223,74.5526820929278,551668320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.269700527191162,0
2010-03-02,6.30212178636162,6.329140103554581,6.236377842463775,6.269700527191162,566546400.0,-0.0006701966120337133,72.29768732581542,549958640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.284111499786377,1
2010-03-03,6.2724041861905775,6.300322736244172,6.242384179559122,6.284111499786377,372052800.0,0.0022985105162065533,75.58438452245603,532255920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3255391120910645,1
2010-03-04,6.28261096157948,6.331843481524197,6.263097036331756,6.3255391120910645,366041200.0,0.006592437499890913,73.36697558474069,472438960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.572905540466309,1
2010-03-05,6.452524907290664,6.595420745426017,6.443218456905086,6.572905540466309,899620400.0,0.03910598353623507,78.50019095898224,550870880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.576807022094727,1
2010-03-08,6.604725566434544,6.6071268297916586,6.551890157154248,6.576807022094727,429889600.0,0.0005935703174795304,76.33499941648503,526830080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.695086479187012,1
2010-03-09,6.553691701350062,6.754526066805222,6.541083364705562,6.695086479187012,920259200.0,0.017984328367082414,81.06052536063726,597572640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7497239112854,1
2010-03-10,6.71940409694946,6.7689372288436,6.700491388289971,6.7497239112854,596218000.0,0.00816082544538288,81.78698737235894,642405680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76953649520874,1
2010-03-11,6.721805415914415,6.76953649520874,6.704093139701463,6.76953649520874,405700400.0,0.0029353176787296764,85.28237629539959,650337520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.802560329437256,1
2010-03-12,6.825675151715721,6.836482643789877,6.777043040629622,6.802560329437256,416323600.0,0.004878300641689259,89.05239237535682,553678160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.719703197479248,0
2010-03-15,6.765934032798199,6.769535727622992,6.611930516123886,6.719703197479248,493502800.0,-0.012180286237147175,91.69186708227268,566400800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7380146980285645,1
2010-03-16,6.72990948229834,6.753925322280713,6.6797759453813,6.7380146980285645,446908000.0,0.0027250460342036487,90.76366350293543,471730560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.728108882904053,0
2010-03-17,6.751524309104,6.798055354266688,6.702592000360965,6.728108882904053,450956800.0,-0.0014701385450242022,89.3067377790085,442678320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.744019508361816,1
2010-03-18,6.727507664854695,6.754526389265197,6.682778268800121,6.744019508361816,342109600.0,0.0023647990445267997,88.3871125031503,429960160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.671971797943115,0
2010-03-19,6.748223046207236,6.76173200885215,6.64135097491963,6.671971797943115,559445600.0,-0.010683200178968955,77.80258380516753,458584560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.747020721435547,1
2010-03-22,6.618534899474179,6.784546321925031,6.60892824314106,6.747020721435547,456419600.0,0.011248387398095527,80.25206758032496,451167920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.855393886566162,1
2010-03-23,6.773738900511225,6.868002624620177,6.7275076626034656,6.855393886566162,602431200.0,0.01606237324665538,82.23628366687564,482272560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.885714054107666,1
2010-03-24,6.833779267435768,6.910630919746184,6.829876162240197,6.885714054107666,597780400.0,0.004422819176140846,81.95040763881781,511637280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.804059505462647,0
2010-03-25,6.932245536527236,6.933746977581992,6.792051183519106,6.804059505462647,542284400.0,-0.011858544807899385,66.35412800327873,551672240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.931645393371582,1
2010-03-26,6.873106030797111,6.963166033633828,6.861097709769455,6.931645393371582,640875200.0,0.018751436228108043,71.2134107645052,567958160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.976373672485352,1
2010-03-29,6.994686760993579,7.020803654125469,6.9532588593037055,6.976373672485352,540744400.0,0.006452765047176401,68.3064832831362,584823120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.080244064331055,1
2010-03-30,7.102759265786933,7.129177572447662,7.032211581116944,7.080244064331055,527310000.0,0.014888880200807586,70.06989436496141,569798880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.054727554321289,0
2010-03-31,7.06943815022388,7.1030606516648005,7.038517120538815,7.054727554321289,430659600.0,-0.003603902602498321,67.2705113703927,536374720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.083844661712647,1
2010-04-01,7.1270738048544615,7.166699650975813,6.987180106760603,7.083844661712647,603145200.0,0.004127318477879838,67.06710783768162,548546880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15949821472168,1
2010-04-05,7.0541279895221605,7.160098630852064,7.047823219341294,7.15949821472168,684507600.0,0.010679730657834785,76.85944423512525,557273360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.191019535064697,1
2010-04-06,7.15079245665577,7.212033297637166,7.114768291086068,7.191019535064697,447017200.0,0.0044027275931435295,77.18024607210204,538527920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.222839832305908,1
2010-04-07,7.19131839099343,7.262466489352847,7.164600278004648,7.222839832305908,628502000.0,0.004425004978230174,78.9100186705068,558766320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.203327178955078,0
2010-04-08,7.218036972088584,7.251059054832,7.14598864580775,7.203327178955078,572989200.0,-0.002701520981201133,76.7939091482927,587232240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25856351852417,1
2010-04-09,7.2477568312195375,7.261566400405569,7.218637053530341,7.25856351852417,334182800.0,0.007668170304754085,85.02478945117747,533439760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.273573875427246,1
2010-04-12,7.270871602399903,7.296989299671886,7.259163890277582,7.273573875427246,333026400.0,0.0020679514431152235,83.79853753205187,463143520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.277777194976807,1
2010-04-13,7.2606665372048464,7.288885294519839,7.238150530856811,7.277777194976807,306210800.0,0.0005778891672167941,81.20229661629281,434982240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.375641345977783,1
2010-04-14,7.363333219230544,7.3792438418487025,7.327009254967312,7.375641345977783,404076400.0,0.013446983657114941,82.8078718931678,390097120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.472607612609863,1
2010-04-15,7.37834389348245,7.475909500161511,7.370238677402161,7.472607612609863,376784800.0,0.013146825080500912,94.10383459097704,350856240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.426974296569824,0
2010-04-16,7.462097422193192,7.539249658313724,7.341417039973177,7.426974296569824,750545600.0,-0.0061067459186581186,86.83707092724319,434128800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.417068958282471,0
2010-04-19,7.41586812637222,7.441685210819167,7.257961936668035,7.417068958282471,566924400.0,-0.0013336976663469446,84.585919843514,480908400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.342620849609375,0
2010-04-20,7.461200225207798,7.4825145962212,7.293688139262988,7.342620849609375,738326400.0,-0.010037402792374084,71.7959977092431,567331520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.781815052032471,1
2010-04-21,7.769206314029074,7.812736080133749,7.6770444474442625,7.781815052032471,982391200.0,0.05981436484582492,85.64117356471785,682994480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.999460220336914,1
2010-04-22,7.752395023332227,8.007866045193637,7.691153386713968,7.999460220336914,793424800.0,0.027968432409299915,87.72376104918156,766322480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.130350112915039,1
2010-04-23,8.04509261032918,8.170877006562137,8.015373208970836,8.130350112915039,796955600.0,0.016362340579601398,88.13397540470461,775604480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09041976928711,0
2010-04-26,8.161867664249646,8.17927892521506,8.051092925286087,8.09041976928711,479068800.0,-0.004911269880555347,85.29000171458262,758033360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.866473197937012,0
2010-04-27,8.023478437126695,8.040589899126108,7.820843167021122,7.866473197937012,709343600.0,-0.027680463775222708,72.77370923403245,752236800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.853262901306152,0
2010-04-28,7.902796026344901,7.925310427306826,7.697458533102753,7.853262901306152,758402400.0,-0.0016793162956842966,73.15954383418378,707439040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.064604759216309,1
2010-04-29,7.895891039990527,8.10543145116114,7.865571229084787,8.064604759216309,558840800.0,0.02691134380271487,75.59532626619541,660522240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.837951183319092,0
2010-04-30,8.084715736072933,8.122541140877006,7.835249712243143,7.837951183319092,542463600.0,-0.02810473453620832,66.45958320250185,609623840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.995854377746582,1
2010-05-03,7.920504197659278,8.041785786394117,7.891684238782944,7.995854377746582,454342000.0,0.020145978296412848,69.00692307710351,604678480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.765602111816406,0
2010-05-04,7.891987668079629,7.903995185726664,7.707663975394943,7.765602111816406,723819600.0,-0.028796455644689467,60.201341671527054,607573680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.684852600097656,0
2010-05-05,7.595993391127534,7.749396150959083,7.46690628940468,7.684852600097656,883103200.0,-0.010398358112615469,55.948918884346085,632513840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.392455577850342,0
2010-05-06,7.620007701886914,7.75269647302786,5.981509199253293,7.392455577850342,1285860800.0,-0.038048488040434036,50.0351219977313,777917840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0805439949035645,0
2010-05-07,7.316202893814342,7.402059987086741,6.760830052556775,7.0805439949035645,1676018400.0,-0.0421932306068018,44.075644603474835,1004628800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.624809265136719,1
2010-05-10,7.512534658605443,7.644622996847167,7.460899674559441,7.624809265136719,984306400.0,0.07686771957421712,55.64281982144327,1110621680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.700759410858154,1
2010-05-11,7.560264483580065,7.801926692641969,7.520038218220339,7.700759410858154,848906800.0,0.009960924015333106,49.50065430150425,1135639120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.867974758148193,1
2010-05-12,7.782416645235435,7.899195601423466,7.766207009785482,7.867974758148193,654379600.0,0.021714137316673376,48.60788906108915,1089894400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.755998134613037,0
2010-05-13,7.901895240932465,7.955331472991745,7.697158157574585,7.755998134613037,599712400.0,-0.014231950022360107,44.249280202692304,952664720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.619706630706787,0
2010-05-14,7.659933711265195,7.69956037567163,7.490019948375691,7.619706630706787,759362800.0,-0.017572400294684987,42.71143379267082,769333600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6317138671875,1
2010-05-17,7.646123852783212,7.69055384007974,7.436282846475372,7.6317138671875,762834800.0,0.0015758134876642238,46.47413393747133,725039280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.575875759124756,0
2010-05-18,7.714568645368431,7.7617000978245585,7.512832882231148,7.575875759124756,782678400.0,-0.007316588257169854,45.71218430289299,711793600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.455194473266602,0
2010-05-19,7.490017798461672,7.592686526107991,7.350424690503312,7.455194473266602,1025726800.0,-0.01592968122699212,39.135359584469356,786063040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.137582302093506,0
2010-05-20,7.261263983454771,7.3204045555247745,7.091050465358694,7.137582302093506,1282915200.0,-0.04260280161865837,37.5019072364863,922703600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.274471759796143,1
2010-05-21,6.989279871529579,7.339915477517224,6.9451505134954825,7.274471759796143,1223891200.0,0.019178687111248482,37.32738044138749,1015609280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.40776777267456,1
2010-05-24,7.423378599440754,7.532051565517879,7.392758163946499,7.40776777267456,754238800.0,0.018323806494803474,43.94601890896387,1013890080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.361533164978027,0
2010-05-25,7.185314654023756,7.407763599570883,7.119571097777742,7.361533164978027,1048006400.0,-0.006241368400759062,44.49667140306189,1066955680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.328211307525635,0
2010-05-26,7.507431919254307,7.56897337159638,7.317403816930542,7.328211307525635,850654000.0,-0.004526483370464018,49.49814561537266,1031941120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.605599403381348,1
2010-05-27,7.523044163191669,7.62181064407034,7.478314349652377,7.605599403381348,666282400.0,0.03785208753067093,63.10877109324212,908614560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.711567878723144,1
2010-05-28,7.78691889534781,7.787218702580067,7.605596443227557,7.711567878723144,815614800.0,0.013932955145479209,53.05619071416672,826959280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.830147743225098,1
2010-06-01,7.795924825671634,7.983550456089765,7.774010037887587,7.830147743225098,876472800.0,0.015376881377018758,54.13179083367073,851406080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.923810958862305,1
2010-06-02,7.941522031925014,7.949327441466591,7.8151372446461265,7.923810958862305,688548000.0,0.011961870798446572,52.15794767534383,779514400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.898895263671875,0
2010-06-03,7.96073572819772,7.97184382885279,7.817540069958831,7.898895263671875,650106800.0,-0.0031444080783581407,54.841044129955435,739404960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.683950901031494,0
2010-06-04,7.751495718848282,7.862269701042068,7.644024426535877,7.683950901031494,758304400.0,-0.027211952490234892,52.493349224978886,757809360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.533249378204346,0
2010-06-07,7.75389711136454,7.779714205195833,7.521540862011715,7.533249378204346,886942000.0,-0.019612504656545626,47.95250697630616,772074800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.484917640686035,0
2010-06-08,7.602296205710659,7.619107859827389,7.374443461361745,7.484917640686035,1000770400.0,-0.006415788870357431,48.13077184786556,796934320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3008904457092285,0
2010-06-09,7.549157231604306,7.562066575399384,7.2795768818230195,7.3008904457092285,854630000.0,-0.024586402123716544,46.47058146510662,830150720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.520339488983154,1
2010-06-10,7.350125141520363,7.534448064103576,7.270871824028563,7.520339488983154,776356000.0,0.030057846355288964,61.52263324593522,855400560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.610400676727295,1
2010-06-11,7.451894033807103,7.620907557600168,7.426076943291214,7.610400676727295,545759200.0,0.011975681134618332,60.323979767199205,812891520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.633517742156982,1
2010-06-14,7.683951907473293,7.779715497348793,7.6254125232821,7.633517742156982,602960400.0,0.003037562200946864,57.515260816989276,756095200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.795924186706543,1
2010-06-15,7.674342736856669,7.800727515320171,7.670139824319744,7.795924186706543,585074000.0,0.021275439454689682,62.982928061175144,672955920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.02287769317627,1
2010-06-16,7.838253332981404,8.037887295414478,7.824143954163058,8.02287769317627,783678000.0,0.02911181548644648,68.31538080371834,658765520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.161568641662598,1
2010-06-17,8.123442625899175,8.192489665317325,8.0904205470245,8.161568641662598,872855200.0,0.0172869329173857,65.54247760898332,678065360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.227615356445312,1
2010-06-18,8.172979080564577,8.255535113075595,8.148062206828923,8.227615356445312,784621600.0,0.008092404497533012,64.66421835569022,725837840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.110535621643066,0
2010-06-21,8.336286472524746,8.375913135018962,8.06730646241086,8.110535621643066,776490400.0,-0.014230093378214237,58.24523821203126,760543840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.221013069152832,1
2010-06-22,8.170279088917779,8.284655600379764,8.150466150563728,8.221013069152832,717262000.0,0.013621473681091345,58.54697221272211,786981440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.134551048278809,0
2010-06-23,8.242924148869836,8.245325813238813,8.042389182178374,8.134551048278809,768457200.0,-0.010517197837630166,56.72589944146616,783937280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07541275024414,0
2010-06-24,8.13545195967562,8.201496933784734,8.048394023807994,8.07541275024414,714277200.0,-0.007270013757818994,61.936726197376885,752221680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.006366729736328,0
2010-06-25,8.107235051548079,8.113539021052391,7.979648608731912,8.006366729736328,549942400.0,-0.008550153737432842,65.2623087304128,705285840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.054397583007812,1
2010-06-28,8.013269481097577,8.097927349310577,7.940921345331728,8.054397583007812,584948000.0,0.0059990823419433514,68.31224336262636,666977360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.690250873565674,0
2010-06-29,7.928910174649849,7.937016189874098,7.634113190995055,7.690250873565674,1133344800.0,-0.04521091809651556,62.08466190369598,750193920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.550958633422852,0
2010-06-30,7.706462360229353,7.744287764398167,7.505328623333053,7.550958633422852,739452000.0,-0.018112834344796602,51.518766821654005,744392880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.459399700164795,0
2010-07-01,7.634116796343602,7.649127200492864,7.30149425663316,7.459399700164795,1022896000.0,-0.012125471440512015,45.89818628984121,806116640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.413168907165527,0
