Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2019-01-02,37.57521438598633,37.79649888400641,36.69722151346666,36.8542616564938,148158800
2019-01-03,33.83243942260742,34.6723611316717,33.787230575440596,34.258347280967,365248800
2019-01-04,35.276729583740234,35.34573372103441,34.215526843041836,34.38922077823549,234428400
2019-01-07,35.19820785522461,35.41235448462619,34.715193439506045,35.38142134656096,219111200
2019-01-08,35.86918258666992,36.12377819583394,35.33858143298108,35.58603555615991,164101200
2019-01-09,36.47831344604492,36.768598408813624,35.602702406686625,35.99767715234844,180396400
2019-01-10,36.59489822387695,36.63534728478305,35.895359290285356,36.28557781798725,143122800
2019-01-11,36.23561477661133,36.57110858307444,36.05002323062101,36.37600110449598,108092800
2019-01-14,35.690731048583984,35.99291358804369,35.50513953758326,35.892979976785526,129756800
2019-01-15,36.421207427978516,36.49734577535337,35.70263294063492,35.754979642864214,114843600
2019-01-16,36.86614990234375,37.08981241923674,36.4045491556751,36.42358464973506,122278800
2019-01-17,37.085052490234375,37.5133420282532,36.46641164302394,36.69007415902539,119284800
2019-01-18,37.313480377197266,37.56569435663353,37.11360947574702,37.47527665432627,135004000
2019-01-22,36.4759407043457,37.29206729904574,36.31414077866992,37.21592893393081,121576000
2019-01-23,36.62345504760742,36.913740003402474,36.095231841531145,36.678179828590224,92522400
2019-01-24,36.333168029785156,36.75669780079705,36.10474935564246,36.66866181499719,101766000
2019-01-25,37.537139892578125,37.62517952067367,36.71863529953326,36.994640931413,134142000
2019-01-28,37.18974685668945,37.19688471328752,36.56159006151442,37.068396033223685,104768400
2019-01-29,36.804290771484375,37.62518072781439,36.66866784216678,37.1778556073389,166348800
2019-01-30,39.31930160522461,39.533444609513445,38.124850397669945,38.84342503511599,244439200
2019-01-31,39.602439880371094,40.211561172854836,39.15511484279429,39.523919828201805,162958400
2019-02-01,39.62147903442383,40.206805105535146,39.481092705405594,39.72617244698673,130672400
2019-02-04,40.7469367980957,40.8444923794502,39.802321388879044,39.83325453190622,125982000
2019-02-05,41.4440803527832,41.65822694434279,41.008656574309036,41.13000376807158,144406400
2019-02-06,41.458370208740234,41.774828579675784,41.12763612087757,41.555922151292314,112958400
2019-02-07,40.673160552978516,41.38697522430309,40.53039616645393,41.020548326526274,126966800
2019-02-08,40.720970153808594,40.78070985405904,40.24544082717513,40.38164909393268,95280000
2019-02-11,40.48677062988281,40.91212046871485,40.44375981423957,40.873886201773935,83973600
2019-02-12,40.83565902709961,40.861944634409184,40.55129754244725,40.646883226400696,89134000
2019-02-13,40.665985107421875,41.215590783031466,40.60385716525452,40.95512670528143,89960800
2019-02-14,40.814144134521484,40.92406308775779,40.474823239307405,40.55368004291788,87342800
2019-02-15,40.72335433959961,41.02922128246794,40.563252396553025,40.92169056206012,98507200
2019-02-19,40.845211029052734,40.96708230616291,40.50111354544321,40.55368475395729,75891200
2019-02-20,41.108070373535156,41.4163291796934,40.85955489659674,40.90734591375172,104457600
2019-02-21,40.87627410888672,41.18930941843482,40.69466681187952,41.0531048572345,68998800
2019-02-22,41.33269119262695,41.339859662720514,40.95274769278512,41.000538708815775,75652800
2019-02-25,41.6337776184082,42.025669781395585,41.56686946713383,41.617052403699994,87493600
2019-02-26,41.657676696777344,41.889466961350905,41.38048368917295,41.50952344791541,68280800
2019-02-27,41.78670883178711,41.817774631160844,41.27533733357488,41.39004014069917,111341600
2019-02-28,41.37570571899414,41.796275448662115,41.32074622794749,41.65529066256711,112861600
2019-03-01,41.810604095458984,41.85361491133981,41.31356956114267,41.64572200880833,103544800
2019-03-04,42.02089309692383,42.47491321428441,41.57164952876691,41.982658825969885,109744800
2019-03-05,41.944435119628906,42.05674603995607,41.70786461051435,42.04240909629247,78949600
2019-03-06,41.703067779541016,41.93485797930555,41.56447131449069,41.73891012126959,83241600
2019-03-07,41.220394134521484,41.68397480267626,41.10569492830672,41.54776653274084,99185600
2019-03-08,41.318355560302734,41.356589832825826,40.50350540248133,40.69945331449648,95997600
2019-03-11,42.74970626831055,42.80227746945419,41.90140587377105,41.934859943024264,128044000
2019-03-12,43.23002624511719,43.650592312120786,42.862027746045676,43.01257291804957,129870400
2019-03-13,43.42118835449219,43.80113182441466,43.232408933638794,43.55022445223586,124130000
2019-03-14,43.903892517089844,43.992309738854615,43.62431120184972,43.94451506926442,94318000
2019-03-15,44.47499084472656,44.764132468050896,43.906271633916674,44.171515929415094,156171600
2019-03-18,44.929019927978516,45.01743348832118,44.39613935267995,44.39853127348104,104879200
2019-03-19,44.57296371459961,45.16080369054156,44.42719876928776,45.00787027629799,126585600
2019-03-20,44.962486267089844,45.28030189155905,44.142855731096276,44.50129391183604,124140800
2019-03-21,46.618446350097656,46.914756415411176,45.35674485621421,45.40692778156842,204136800
2019-03-22,45.65306091308594,47.23974655431228,45.58854104236857,46.67819214407311,169630800
2019-03-25,45.101070404052734,45.87529432805428,44.58969888594255,45.76298343726282,175381200
2019-03-26,44.635093688964844,46.0903549339732,44.106997007157496,45.79882503010239,199202000
2019-03-27,45.03656005859375,45.34481527019143,44.57775965381826,45.103468223068,119393600
2019-03-28,45.09629821777344,45.29702270436908,44.811936705318935,45.15125771253195,83121600
2019-03-29,45.39020538330078,45.421271181808265,45.05327273343193,45.361531505429554,94256000
2019-04-01,45.69846725463867,45.80360602937068,45.01504516466666,45.79404928483894,111448000
2019-04-02,46.36277770996094,46.46792014338811,45.65306993054865,45.662626676214224,91062800
2019-04-03,46.68059158325195,46.95539267732806,46.15487943528214,46.1787767679066,93087200
2019-04-04,46.76183319091797,46.92432337273218,46.152487716673136,46.5467681520088,76457200
2019-04-05,47.07487487792969,47.09877221199074,46.81918725911717,46.9434468330364,74106400
2019-04-08,47.81563949584961,47.846701648827704,46.91715240954242,46.9362695439554,103526800
2019-04-09,47.672264099121094,48.47277726052693,47.60774422451132,47.86821199748385,143072800
2019-04-10,47.93990707397461,47.96858460568758,47.3568470941707,47.47632647868064,86781200
2019-04-11,47.54084014892578,48.03070629058641,47.41897250530564,47.99486393841018,83603200
2019-04-12,47.521724700927734,47.82520332961341,46.88609720701765,47.600581524738395,111042800
2019-04-15,47.60774612426758,47.7559030143288,47.31621618584424,47.45242441032009,70146400
2019-04-16,47.61252975463867,48.1191211252624,47.44764763783954,47.66271269522927,102785600
2019-04-17,48.539695739746094,48.59943543178193,47.459601086796226,47.68183099098324,115627200
2019-04-18,48.714115142822266,48.783411553540525,48.393911396626216,48.5372844124564,96783200
2019-04-22,48.87422180175781,48.972195742211845,48.35090167411639,48.4679927477971,77758000
2019-04-23,49.57914733886719,49.643667205274184,48.72367480218776,48.850322614551736,93292000
2019-04-24,49.502685546875,49.81810913726031,49.476399943824525,49.55047655799757,70162400
2019-04-25,49.05345153808594,49.646068212671416,49.01521726328142,49.42383832703479,74172800
2019-04-26,48.81926727294922,48.98653764786853,48.29833536680541,48.9626403173569,74596400
2019-04-29,48.893341064453125,49.2183250510199,48.71412203464543,48.843158131769954,88818800
2019-04-30,47.951847076416016,48.604203377012624,47.579072047503665,48.52295828532061,186139600
2019-05-01,50.30558776855469,51.45019836505876,49.9973289961733,50.15265434268361,259309200
2019-05-02,49.978206634521484,50.814562017383224,49.734471405365966,50.143088707680874,127985200
2019-05-03,50.59950637817383,50.621011786783555,50.23628812136514,50.39400174361082,83569600
2019-05-06,49.818119049072266,49.904144344696654,48.62810549811918,48.816881305789316,129772400
2019-05-07,48.47517013549805,49.56482140635094,47.99008418506328,49.19682655113943,155054800
2019-05-08,48.484718322753906,49.067778128752565,48.209917278785525,48.24575962496562,105358000
2019-05-09,47.96379470825195,48.19319303822912,46.9936228856528,47.88732616744576,139634400
2019-05-10,47.299320220947266,47.69992120900781,46.241457043103,47.35689247522065,164834800
2019-05-13,44.550315856933594,45.45225932989758,43.861864488539425,45.02767625266252,229722400
2019-05-14,45.25555419921875,45.50502664496142,44.475947773413296,44.71582667366113,146118800
2019-05-15,45.79768371582031,45.996783661906406,44.62227845271077,44.682248183691094,106178800
2019-05-16,45.596187591552734,46.16949808957643,45.298736399758674,45.555408612560825,132125600
2019-05-17,45.33713150024414,45.79290014116781,44.79980121662061,44.84058020783899,131516400
2019-05-20,43.919429779052734,44.22167955527841,43.245370611853836,44.02257961609759,154449200
2019-05-21,44.76139831542969,45.097227267144426,44.30562626923277,44.43036430569583,113459200
2019-05-22,43.845069885253906,44.547917043113365,43.789898757041804,44.296043438279604,118994400
2019-05-23,43.09665298461914,43.30774397139174,42.652875463537775,43.13023589116903,146118800
2019-05-24,42.93113327026367,43.6915490546367,42.84717417894699,43.226183335306224,94858800
2019-05-28,42.753623962402344,43.31973842722147,42.67686460222569,42.919141022494294,111792800
2019-05-29,42.54973220825195,43.0222940646248,42.218698063515376,42.319446790117254,113924800
2019-05-30,42.770408630371094,42.993494250593265,42.37940485182852,42.68644955121089,84873600
2019-05-31,41.99561309814453,42.69605925236911,41.976422341284085,42.27386992196449,108174400
2019-06-03,41.57102966308594,42.679269424642975,40.844196616835816,42.122752071661175,161584400
2019-06-04,43.091854095458984,43.13743168124543,41.86367505232312,42.0843632453702,123872000
2019-06-05,43.787506103515625,44.375212515342355,43.451677005554046,44.20489683406443,119093600
2019-06-06,44.43037414550781,44.490343875899626,43.69394409937065,43.91703339976436,90105200
2019-06-07,45.61299514770508,46.03758204690387,44.56232750699855,44.73983564296132,122737600
2019-06-10,46.195884704589844,46.865145307701894,45.965599321643666,46.01117690391253,104883600
2019-06-11,46.73081588745117,47.016272412741905,46.44056441873156,46.74281056654767,107731600
