Price,adjclose,volume,open,high,low,adjclose_15,true_adjclose_15,buy_profit,sell_profit
1981-10-16,0.0625164359807968,36467200.0,0.0820309966802597,0.0820309966802597,0.0814730003476142,-0.062174562,0.0616600662469863,0.0,0.0008563697338105011
1981-10-20,0.0672270432114601,35728000.0,0.0876120030879974,0.0881699994206428,0.0876120030879974,-0.055948723,0.0629445761442184,0.0,0.0042824670672416965
1981-10-22,0.0667988434433937,32278400.0,0.0876120030879974,0.0876120030879974,0.0870539993047714,-0.053718343,0.0667988434433937,0.0,0.0
1981-11-02,0.0685115531086921,36915200.0,0.0892859995365142,0.0898440033197403,0.0892859995365142,-0.0525647,0.0620882250368595,0.0,0.006423328071832601
1981-11-04,0.0659425258636474,23811200.0,0.086496002972126,0.086496002972126,0.0859379991889,-0.058830913,0.0629445761442184,0.0,0.0029979497194290022
1981-11-05,0.0612319149076938,23363200.0,0.0803570002317428,0.0803570002317428,0.0797989964485168,-0.07293038,0.0646572411060333,0.0,-0.003425326198339497
1981-11-10,0.0629445761442184,16755200.0,0.0820309966802597,0.0825890004634857,0.0820309966802597,-0.06435303,0.0642291009426117,0.0,-0.0012845247983932911
1981-11-11,0.0646572411060333,27440000.0,0.0842629969120025,0.0848210006952285,0.0842629969120025,-0.06764284,0.0633727610111236,0.0,0.0012844800949096957
1981-11-18,0.0646572411060333,29142400.0,0.0842629969120025,0.0848210006952285,0.0842629969120025,-0.05343378,0.0646572411060333,0.0,0.0
1981-11-19,0.0646572411060333,40006400.0,0.0842629969120025,0.0848210006952285,0.0842629969120025,-0.05787147,0.0642291009426117,0.0,0.0004281401634216031
1981-11-20,0.0650854408740997,38102400.0,0.0848210006952285,0.0853789970278739,0.0848210006952285,-0.061005536,0.0620882250368595,0.0,0.0029972158372402052
1981-12-01,0.063800923526287,23385600.0,0.0831469967961311,0.0837050005793571,0.0831469967961311,-0.060820952,0.0762185603380203,0.0,-0.012417636811733301
1981-12-02,0.0642291009426117,37564800.0,0.0837050005793571,0.0842629969120025,0.0837050005793571,-0.06429727,0.074505902826786,0.0,-0.010276801884174305
1981-12-07,0.0655135810375213,59292800.0,0.0853789970278739,0.0859379991889,0.0853789970278739,-0.035354238,0.0727932527661323,0.0,-0.007279671728610992
1981-12-29,0.0727932527661323,24236800.0,0.0948660001158714,0.0959820002317428,0.0948660001158714,-0.04961906,0.069367878139019,0.0,0.0034253746271133007
1982-01-11,0.063800923526287,33331200.0,0.0837050005793571,0.0837050005793571,0.0831469967961311,-0.04344706,0.068939708173275,0.0,-0.005138784646987998
1982-01-12,0.0616600662469863,59920000.0,0.0809149965643882,0.0809149965643882,0.0803570002317428,-0.06530094,0.069367878139019,0.0,-0.0077078118920327
1982-01-22,0.071080558001995,24259200.0,0.0926339998841285,0.0931920036673545,0.0926339998841285,-0.0568851,0.0642291009426117,0.0,0.006851457059383309
1982-02-03,0.069367878139019,31472000.0,0.0904019996523857,0.0909600034356117,0.0904019996523857,-0.049057618,0.0625164359807968,0.0,0.0068514421582221985
1982-02-05,0.0676552057266235,40297600.0,0.0881699994206428,0.0887280032038688,0.0881699994206428,-0.058729008,0.0629445761442184,0.0,0.00471062958240509
1982-02-09,0.0633727610111236,57904000.0,0.0825890004634857,0.0831469967961311,0.0825890004634857,-0.06643536,0.0629445761442184,0.0,0.0004281848669051985
1982-02-11,0.0633727610111236,24528000.0,0.0831469967961311,0.0831469967961311,0.0825890004634857,-0.05014012,0.0569502413272857,0.0,0.0064225196838379045
1982-02-12,0.0642291009426117,19644800.0,0.0837050005793571,0.0842629969120025,0.0837050005793571,-0.056041017,0.0560938902199268,0.0,0.008135210722684895
1982-02-24,0.0629445761442184,37945600.0,0.0820309966802597,0.0825890004634857,0.0820309966802597,-0.06371083,0.0483860895037651,0.0,0.014558486640453304
1982-03-11,0.0556657053530216,22579200.0,0.0725449994206428,0.0736609995365142,0.0725449994206428,-0.04571589,0.0608037821948528,0.0,-0.0051380768418312
1982-03-19,0.0569502413272857,65811200.0,0.0742190033197403,0.0747769996523857,0.0742190033197403,-0.048165467,0.0595192797482013,0.0,-0.0025690384209156036
1982-03-22,0.0612319149076938,69193600.0,0.0797989964485168,0.0803570002317428,0.0797989964485168,-0.04541979,0.0548093952238559,0.0,0.0064225196838378976
1982-03-23,0.0603755638003349,55955200.0,0.0792410001158714,0.0792410001158714,0.0786829963326454,-0.054195184,0.0552375428378582,0.0,0.005138020962476703
1982-04-16,0.0578065738081932,104048000.0,0.0753350034356117,0.0758929997682571,0.0753350034356117,-0.018735979,0.0556657053530216,0.0,0.002140868455171599
1982-04-29,0.0500987544655799,82230400.0,0.0652899965643882,0.0658480003476142,0.0652899965643882,-0.06532594,0.0483860895037651,0.0,0.001712664961814804
1982-05-10,0.0548093952238559,31606400.0,0.0719870030879974,0.0719870030879974,0.0714289993047714,-0.067492865,0.0471015907824039,0.0,0.0077078044414520056
1982-05-12,0.051811434328556,71008000.0,0.0680800005793571,0.0680800005793571,0.0675219967961311,-0.07825061,0.0462452694773674,0.0,0.005566164851188597
1982-05-13,0.0522396005690097,54454400.0,0.0680800005793571,0.0686379969120025,0.0680800005793571,-0.057879157,0.0449607297778129,0.0,0.007278870791196795
1982-05-14,0.0500987544655799,95737600.0,0.0664059966802597,0.0664059966802597,0.0652899965643882,-0.07649707,0.0449607297778129,0.0,0.005138024687767001
1982-05-18,0.0483860895037651,122035200.0,0.0636160001158714,0.0636160001158714,0.0630579963326454,-0.07700275,0.0436762534081935,0.0,0.004709836095571601
1982-05-20,0.0483860895037651,27619200.0,0.0630579963326454,0.0636160001158714,0.0630579963326454,-0.058729008,0.0458170846104621,0.0,0.0025690048933030007
1982-05-24,0.0492424257099628,31987200.0,0.0641739964485168,0.0647320002317428,0.0641739964485168,-0.08876224,0.0458170846104621,0.0,0.0034253410995007047
1982-06-01,0.0471015907824039,47600000.0,0.0619419999420642,0.0619419999420642,0.0613839998841285,-0.100813985,0.0458170846104621,0.0,0.0012845061719417988
1982-06-03,0.0462452694773674,39760000.0,0.0613839998841285,0.0613839998841285,0.0602679997682571,-0.09586869,0.0471015907824039,0.0,-0.0008563213050364962
1982-06-08,0.0445325896143913,31404800.0,0.05859399959445,0.05859399959445,0.0580359995365142,-0.08975053,0.0436762534081935,0.0,0.0008563362061978011
1982-06-14,0.0458170846104621,29993600.0,0.0597099997103214,0.0602679997682571,0.0597099997103214,-0.07988878,0.0393937975168228,0.0,0.0064232870936392975
1982-06-25,0.0453889109194278,26678400.0,0.0597099997103214,0.0597099997103214,0.0591519996523857,-0.0792389,0.0458170846104621,0.0,-0.0004281736910342962
1982-07-08,0.0376811139285564,164326400.0,0.0496650002896785,0.0496650002896785,0.0491070002317428,-0.07858901,0.0458170846104621,0.0,-0.008135970681905698
1982-07-14,0.0428199023008346,71120000.0,0.0558039993047714,0.0569199994206428,0.0558039993047714,-0.050438147,0.0441044084727764,0.0,-0.0012845061719417988
1982-07-20,0.0488142780959606,49705600.0,0.0636160001158714,0.0641739964485168,0.0636160001158714,-0.05451436,0.0449607297778129,0.0,0.003853548318147701
1982-07-21,0.0488142780959606,71702400.0,0.0636160001158714,0.0641739964485168,0.0636160001158714,-0.06574894,0.0453889109194278,0.0,0.003425367176532801
1982-07-22,0.0492424257099628,35212800.0,0.0641739964485168,0.0647320002317428,0.0641739964485168,-0.07010395,0.0449607297778129,0.0,0.004281695932149901
1982-08-05,0.0423917435109615,69753600.0,0.0558039993047714,0.0558039993047714,0.0552459992468357,-0.06798509,0.0608037821948528,0.0,-0.018412038683891303
1982-08-10,0.0449607297778129,112246400.0,0.05859399959445,0.0591519996523857,0.05859399959445,-0.06752363,0.0616600662469863,0.0,-0.016699336469173397
1982-08-13,0.0449607297778129,25961600.0,0.05859399959445,0.0591519996523857,0.05859399959445,-0.07873899,0.0629445761442184,0.0,-0.0179838463664055
1982-08-19,0.0492424257099628,47622400.0,0.0641739964485168,0.0647320002317428,0.0641739964485168,-0.068684965,0.0620882250368595,0.0,-0.012845799326896695
1982-08-26,0.0608037821948528,210582400.0,0.0792410001158714,0.0797989964485168,0.0792410001158714,0.016961647,0.0608037821948528,0.0,0.0
1982-08-30,0.05866289883852,80438400.0,0.0764510035514831,0.0770089998841285,0.0764510035514831,0.016257925,0.0625164359807968,0.0,-0.0038535371422767986
1982-09-08,0.0616600662469863,72329600.0,0.0803570002317428,0.0809149965643882,0.0803570002317428,-0.044183467,0.0629445761442184,0.0,-0.0012845098972321042
1982-09-10,0.0620882250368595,56067200.0,0.0809149965643882,0.0814730003476142,0.0809149965643882,-0.058852065,0.0633727610111236,0.0,-0.0012845359742641033
1982-09-13,0.0625164359807968,58889600.0,0.0814730003476142,0.0820309966802597,0.0814730003476142,-0.06889262,0.0642291009426117,0.0,-0.0017126649618148942
1982-09-20,0.0612319149076938,39132800.0,0.0797989964485168,0.0803570002317428,0.0797989964485168,-0.057567675,0.0822137221693992,0.0,-0.020981807261705405
1982-10-11,0.0822137221693992,313734400.0,0.1049109995365142,0.1104910001158714,0.1049109995365142,0.06326897,0.0916341692209243,0.0,-0.009420447051525088
1982-10-12,0.0796446949243545,258944000.0,0.1071429997682571,0.1088170036673545,0.1026789993047714,0.06905257,0.0980567038059234,0.0,-0.01841200888156891
1982-10-14,0.0809291824698448,178662400.0,0.1049109995365142,0.1065850034356117,0.1032370030879974,0.059827257,0.10619266331195831,0.0,-0.02526348084211351
1982-11-02,0.0980567038059234,310844800.0,0.1205359995365142,0.1316960006952285,0.1205359995365142,-0.03552728,0.0989130437374115,0.0,-0.0008563399314880926
1982-11-10,0.1061926633119583,202787200.0,0.1339289993047714,0.140625,0.1339289993047714,-0.007378342,0.1113307327032089,0.0,-0.0051380693912505965
1982-11-18,0.1074771583080291,152678400.0,0.140066996216774,0.1422989964485168,0.1395090073347091,0.0063673398,0.1001975089311599,0.0,0.007279649376869202
1982-11-22,0.0963440239429473,101248000.0,0.1378349959850311,0.1378349959850311,0.125558003783226,-0.033066172,0.0972003191709518,0.0,-0.0008562952280044972
1982-12-08,0.1134714633226394,112313600.0,0.1512279957532882,0.155691996216774,0.1473210006952285,0.019668868,0.10276728868484492,0.0,0.01070417463779448
1982-12-16,0.0984848514199256,141164800.0,0.1261159926652908,0.1305799931287765,0.125,0.03947311,0.0942031815648078,0.0,0.004281669855117812
1982-12-20,0.1027672886848449,69776000.0,0.1344870030879974,0.1350450068712234,0.1328130066394806,-0.0050441334,0.0997693762183189,0.0,0.0029979124665260037
1982-12-21,0.1036236658692359,79945600.0,0.1339289993047714,0.1350450068712234,0.1316960006952285,-0.03056853,0.10533633828163141,0.0,-0.001712672412395519
1982-12-28,0.1113307327032089,113366400.0,0.1462049931287765,0.1506700068712234,0.1434150040149688,-0.023546679,0.1143286451697349,0.0,-0.0029979124665260037
1982-12-29,0.1074771583080291,80707200.0,0.1450890004634857,0.1456470042467117,0.1383929997682571,-0.027384471,0.11518496274948122,0.0,-0.00770780444145211
1982-12-30,0.1027672886848449,156867200.0,0.140066996216774,0.1417409926652908,0.1322540044784546,-0.039224714,0.128030851483345,0.0,-0.025263562798500103
1983-01-03,0.0976285561919212,112828800.0,0.1333709955215454,0.1350450068712234,0.1261159926652908,-0.020529896,0.12075112760066983,0.0,-0.023122571408748627
1983-01-06,0.0997693762183189,97798400.0,0.1350450068712234,0.1356029957532882,0.1294640004634857,0.030645803,0.139592096209526,0.0,-0.03982271999120711
1983-01-11,0.0997693762183189,1388800.0,0.1283479928970337,0.1316960006952285,0.1283479928970337,0.070379265,0.1430174559354782,0.0,-0.04324807971715931
1983-01-17,0.1168976202607154,234864000.0,0.1473210006952285,0.1545760035514831,0.1462049931287765,0.0052732993,0.1447300910949707,0.0,-0.027832470834255302
1983-01-28,0.1404484808444976,397734400.0,0.1819200068712234,0.1875,0.1808039993047714,0.027640557,0.1554351449012756,0.0,-0.01498666405677801
1983-02-23,0.1605731099843979,108035200.0,0.2075890004634857,0.2103790044784546,0.2059150040149688,0.034435526,0.143873780965805,0.0,0.01669932901859289
1983-03-03,0.1550069451332092,131532800.0,0.2087049931287765,0.2109380066394806,0.2014510035514831,0.032912716,0.14772729575634,0.0,0.007279649376869202
1983-03-04,0.1528660953044891,151804800.0,0.2020090073347091,0.202566996216774,0.1930799931287765,0.022076141,0.14772729575634,0.0,0.005138799548149109
1983-03-07,0.1498689353466034,152678400.0,0.1992190033197403,0.1997770071029663,0.1897320002317428,0.036285203,0.1455865055322647,0.0,0.004282429814338684
1983-03-08,0.1451582461595535,220640000.0,0.1941960006952285,0.1941960006952285,0.1863840073347091,0.0331819,0.1498689353466034,0.0,-0.0047106891870498935
1983-03-09,0.1494399756193161,199337600.0,0.1891739964485168,0.1947540044784546,0.1858260035514831,0.059260048,0.151581585407257,0.0,-0.0021416097879408957
1983-03-14,0.1417329013347625,171875200.0,0.1886159926652908,0.1886159926652908,0.1802459955215454,0.017188532,0.1383075714111328,0.0,0.0034253299236296775
1983-03-25,0.14772729575634,58060800.0,0.1925220042467117,0.1958709955215454,0.1919640004634857,0.048844554,0.1610012799501419,0.0,-0.013273984193801908
1983-03-30,0.151581585407257,87808000.0,0.1953130066394806,0.1981029957532882,0.1953130066394806,0.035969876,0.1781296133995056,0.0,-0.02654802799224859
1983-04-06,0.1370223760604858,213987200.0,0.1802459955215454,0.1808039993047714,0.1763390004634857,0.03481046,0.1695654243230819,0.0,-0.032543048262596075
1983-04-13,0.150725170969963,189772800.0,0.1897320002317428,0.1969870030879974,0.1897320002317428,0.093306035,0.1764168292284011,0.0,-0.02569165825843811
1983-04-28,0.1712780892848968,79408000.0,0.2209820002317428,0.2243299931287765,0.218191996216774,0.052324716,0.1854083091020584,0.0,-0.014130219817161616
1983-04-29,0.1729908287525177,308313600.0,0.2232140004634857,0.2265630066394806,0.2204239964485168,0.01888439,0.1948288977146148,0.0,-0.021838068962097112
1983-05-06,0.1888345032930374,100150400.0,0.2449779957532882,0.2488840073347091,0.2399549931287765,0.09756299,0.2033930122852325,0.0,-0.014558508992195102
1983-05-12,0.1811266988515854,98425600.0,0.2382809966802597,0.2382809966802597,0.233816996216774,0.028749978,0.2102445214986801,0.0,-0.0291178226470947
1983-05-17,0.1777014285326004,154358400.0,0.2310270071029663,0.2321429997682571,0.2282370030879974,0.02834428,0.2051056623458862,0.0,-0.0274042338132858
1983-06-07,0.2076746970415115,98179200.0,0.280133992433548,0.282366007566452,0.2706469893455505,0.0937175,0.1605731099843979,0.0,0.04710158705711362
1983-07-07,0.1601449698209762,89443200.0,0.2114959955215454,0.2120539993047714,0.2075890004634857,0.043430112,0.11646942794322962,0.0,0.04367554187774658
1983-07-13,0.1580041497945785,129001600.0,0.2070309966802597,0.2075890004634857,0.202566996216774,0.026144663,0.11946664005517961,0.0,0.03853750973939889
1983-07-22,0.1498689353466034,116435200.0,0.1936379969120025,0.1958709955215454,0.1930799931287765,0.15247072,0.1147567853331565,-0.03511215001344689,0.0
1983-07-25,0.14772729575634,76428800.0,0.1953130066394806,0.1953130066394806,0.1897320002317428,0.12610416,0.1177539601922035,0.0,0.029973335564136505
1983-08-01,0.1181821450591087,232444800.0,0.155691996216774,0.1623879969120025,0.1529020071029663,0.08775124,0.11518496274948122,0.0,0.0029971823096274913
1983-08-02,0.1177539601922035,101651200.0,0.1540179997682571,0.15625,0.1529020071029663,0.09682081,0.10918983072042461,0.0,0.008564129471778884
1983-08-08,0.1164694279432296,76809600.0,0.1512279957532882,0.1551340073347091,0.1478790044784546,0.035537258,0.10704901069402692,0.0,0.009420417249202687
1983-08-10,0.1173257976770401,161974400.0,0.1534599959850311,0.1545760035514831,0.1495539993047714,-0.016059522,0.1276026517152786,0.0,-0.010276854038238498
1983-08-11,0.1156131476163864,90182400.0,0.1529020071029663,0.1551340073347091,0.1484380066394806,0.0117856255,0.1246046870946884,0.0,-0.008991539478302002
1983-08-12,0.1147567853331565,74636800.0,0.1506700068712234,0.1540179997682571,0.1478790044784546,-0.007280282,0.1301716417074203,0.0,-0.015414856374263791
1983-08-16,0.1160413175821304,91369600.0,0.1534599959850311,0.1551340073347091,0.1495539993047714,-0.027569054,0.1186102628707885,0.0,-0.0025689452886581005
1983-08-31,0.1276026517152786,200233600.0,0.1478790044784546,0.1662950068712234,0.1478790044784546,0.044299193,0.1113307327032089,0.0,0.016271919012069702
1983-09-14,0.1083334982395172,181529600.0,0.1428570002317428,0.1462049931287765,0.1383929997682571,0.08238102,0.0770748853683471,0.0,0.0312586128711701
1983-09-26,0.0852108746767044,768768000.0,0.1088170036673545,0.1155129969120025,0.1088170036673545,0.098885834,0.0719368904829025,-0.013273984193801908,0.0
1983-10-11,0.0663706958293914,252761600.0,0.0881699994206428,0.0887280032038688,0.0853789970278739,-0.017501578,0.0787883400917053,0.0,-0.012417644262313898
1983-10-13,0.0787883400917053,420515200.0,0.0970980003476142,0.1071429997682571,0.0970980003476142,-0.07242086,0.0749340653419494,0.0,0.003854274749755901
1983-10-14,0.0779319778084755,279260800.0,0.1026789993047714,0.1060269996523857,0.1004460006952285,-0.01830913,0.0723650455474853,0.0,0.005566932260990198
1983-10-20,0.069796048104763,131689600.0,0.0959820002317428,0.0987719967961311,0.0887280032038688,0.020303374,0.0672270432114601,0.0,0.0025690048933029036
1983-11-08,0.0612319149076938,1221516800.0,0.0870539993047714,0.0870539993047714,0.0770089998841285,-0.1212412,0.069796048104763,0.0,-0.008564133197069203
1983-11-16,0.0685115531086921,102278400.0,0.0881699994206428,0.0915179997682571,0.0876120030879974,-0.09735305,0.0736495777964592,0.0,-0.005138024687767098
1983-11-28,0.0719368904829025,72396800.0,0.0915179997682571,0.0943079963326454,0.0909600034356117,-0.12642875,0.0822137221693992,0.0,-0.010276831686496707
1983-12-01,0.069367878139019,76675200.0,0.0909600034356117,0.0931920036673545,0.0892859995365142,-0.105163224,0.0847827121615409,0.0,-0.015414834022521903
1983-12-06,0.0702242404222488,51990400.0,0.0909600034356117,0.0920760035514831,0.0904019996523857,-0.08330549,0.0856390446424484,0.0,-0.015414804220199599
1983-12-09,0.0740777179598808,82768000.0,0.0959820002317428,0.0987719967961311,0.0948660001158714,-0.06311671,0.0877798944711685,0.0,-0.013702176511287703
1983-12-12,0.0736495777964592,65139200.0,0.0965399965643882,0.0970980003476142,0.09375,-0.056446716,0.0954877212643623,0.0,-0.021838143467903096
1983-12-20,0.0800728574395179,177744000.0,0.1071429997682571,0.1071429997682571,0.1026789993047714,0.026494602,0.0954877212643623,0.0,-0.015414863824844388
1983-12-22,0.0847827121615409,130547200.0,0.1082589998841285,0.1104910001158714,0.1077010035514831,0.034814306,0.0954877212643623,0.0,-0.010705009102821392
1984-01-03,0.0877798944711685,150192000.0,0.1088170036673545,0.1166289970278739,0.1088170036673545,-0.028411215,0.0933468043804168,0.0,-0.0055669099092482965
1984-01-05,0.0967721790075302,305715200.0,0.1244420036673545,0.1294640004634857,0.1233260035514831,0.018769026,0.0946313738822937,0.0,0.0021408051252364974
1984-01-09,0.0899214595556259,215734400.0,0.1238839998841285,0.1238839998841285,0.1132809966802597,0.02546209,0.0847827121615409,0.0,0.005138747394085
1984-01-11,0.0959158316254615,175952000.0,0.1233260035514831,0.1272320002317428,0.1227679997682571,0.05409364,0.0843545272946357,0.0,0.011561304330825792
1984-01-16,0.0954877212643623,137580800.0,0.1216519996523857,0.1261159926652908,0.1210940033197403,-0.032527804,0.0796446949243545,0.0,0.015843026340007796
1984-01-24,0.0933468043804168,320230400.0,0.1289059966802597,0.1294640004634857,0.1183039993047714,-0.013067736,0.0877798944711685,0.0,0.0055669099092482965
1984-01-25,0.0924905389547348,263872000.0,0.1216519996523857,0.1289059966802597,0.1199780032038688,0.035850663,0.0860672146081924,0.0,0.0064233243465424
1984-01-27,0.0894925445318222,194096000.0,0.1233260035514831,0.1238839998841285,0.1143969967961311,0.033278037,0.0856390446424484,0.0,0.003853499889373807
1984-02-13,0.0830700322985649,105728000.0,0.1088170036673545,0.1099329963326454,0.1065850034356117,-0.014390582,0.0882080867886543,0.0,-0.005138054490089403
1984-02-14,0.0877798944711685,209059200.0,0.1082589998841285,0.1149550005793571,0.1082589998841285,-0.048023183,0.0907778218388557,0.0,-0.0029979273676871976
1984-02-21,0.0894925445318222,120288000.0,0.1116070002317428,0.1171879991889,0.1110489964485168,-0.05218592,0.0924905389547348,0.0,-0.0029979944229125977
1984-03-05,0.0916341692209243,73606400.0,0.1216519996523857,0.1222100034356117,0.117746002972126,-0.01127574,0.0882080867886543,0.0,0.0034260824322699945
1984-03-14,0.0912060141563415,59606400.0,0.1205359995365142,0.1210940033197403,0.1183039993047714,-0.018322589,0.0839263796806335,0.0,0.007279634475707994
1984-03-15,0.0916341692209243,55283200.0,0.1188620030879974,0.1205359995365142,0.117746002972126,-0.025365593,0.082641877233982,0.0,0.008992291986942291
1984-03-29,0.086923561990261,39177600.0,0.1138390004634857,0.1149550005793571,0.1127230003476142,-0.029945564,0.0967721790075302,0.0,-0.009848617017269204
1984-04-02,0.0852108746767044,54656000.0,0.1104910001158714,0.1127230003476142,0.109375,-0.054087512,0.0954877212643623,0.0,-0.010276846587657887
1984-04-04,0.0839263796806335,107676800.0,0.1116070002317428,0.1121649965643882,0.109375,-0.05803298,0.1019109785556793,0.0,-0.01798459887504579
1984-04-23,0.0972003191709518,293865600.0,0.1261159926652908,0.1300220042467117,0.125,0.037286952,0.1083334982395172,0.0,-0.011133179068565396
1984-04-24,0.0954877212643623,281568000.0,0.1266739964485168,0.1289059966802597,0.1238839998841285,0.043895416,0.10918983072042461,0.0,-0.013702109456062317
1984-04-27,0.1031954437494278,371996800.0,0.1328130066394806,0.1372770071029663,0.1305799931287765,0.069721684,0.1019109785556793,0.0,0.0012844651937485019
1984-05-23,0.1036236658692359,168963200.0,0.1378349959850311,0.1389510035514831,0.1350450068712234,0.07836441,0.0989130437374115,0.0,0.004710622131824396
1984-06-06,0.0993412211537361,161459200.0,0.1244420036673545,0.1300220042467117,0.1238839998841285,0.005006038,0.0864954143762588,0.0,0.012845806777477306
1984-06-14,0.0989130437374115,100956800.0,0.1328130066394806,0.1328130066394806,0.1283479928970337,-0.056985084,0.0860672146081924,0.0,0.012845829129219097
1984-06-18,0.101482018828392,114598400.0,0.1294640004634857,0.1328130066394806,0.1266739964485168,-0.05253778,0.0920623317360878,0.0,0.009419687092304202
1984-06-21,0.0993412211537361,141904000.0,0.1350450068712234,0.1367190033197403,0.1294640004634857,-0.029664842,0.0903496444225311,0.0,0.008991576731205
1984-06-26,0.0890643969178199,148646400.0,0.1216519996523857,0.1222100034356117,0.1160710006952285,-0.042812552,0.086923561990261,0.0,0.002140834927558899
1984-07-02,0.0877798944711685,159667200.0,0.1183039993047714,0.1188620030879974,0.1121649965643882,-0.004965301,0.0912060141563415,0.0,-0.003426119685172993
1984-07-03,0.0864954143762588,179065600.0,0.1143969967961311,0.1149550005793571,0.1110489964485168,-0.018834038,0.0916341692209243,0.0,-0.0051387548446655
1984-07-05,0.0847827121615409,93184000.0,0.1127230003476142,0.1138390004634857,0.1088170036673545,-0.004653817,0.0933468043804168,0.0,-0.008564092218875899
1984-07-10,0.0920623317360878,172300800.0,0.1171879991889,0.1210940033197403,0.1166289970278739,-0.013831064,0.0873517170548439,0.0,0.0047106146812438965
1984-07-20,0.086923561990261,33174400.0,0.1132809966802597,0.1149550005793571,0.1127230003476142,-0.035156194,0.0976285561919212,0.0,-0.010704994201660212
1984-07-24,0.0912060141563415,179244800.0,0.1121649965643882,0.1205359995365142,0.1116070002317428,-0.071790196,0.0989130437374115,0.0,-0.007707029581070002
1984-08-06,0.1001975089311599,626796800.0,0.1222100034356117,0.1361609995365142,0.1216519996523857,0.11510416,0.0954877212643623,-0.00470978766679761,0.0
1984-08-09,0.1019109785556793,257622400.0,0.1272320002317428,0.1339289993047714,0.1244420036673545,0.13475266,0.0924905389547348,-0.009420439600944491,0.0
1984-08-15,0.0954877212643623,178886400.0,0.1283479928970337,0.1283479928970337,0.1233260035514831,0.001372056,0.0907778218388557,0.0,0.004709899425506592
